run_id,epoch,train_loss,val_f1_macro,val_acc,val_f1_judi,val_precision_judi,val_recall_judi
8,10,0.105168,0.944764422702129,0.9664764621968616,0.9101338432122372,0.8947368421052632,0.926070038910506
9,1,0.34009,0.9155082362394537,0.948644793152639,0.8625954198473282,0.846441947565543,0.8793774319066148
9,2,0.204144,0.9212053533248136,0.9507845934379456,0.8729281767955801,0.8286713286713286,0.9221789883268484
9,3,0.177959,0.917329229924192,0.9479315263908702,0.8670309653916212,0.815068493150685,0.926070038910506
9,4,0.171689,0.9261853635935812,0.9536376604850214,0.8811700182815356,0.8310344827586207,0.9377431906614786
9,5,0.152145,0.9355523516997848,0.9607703281027103,0.8952380952380953,0.8768656716417911,0.914396887159533
9,6,0.142044,0.935873719303952,0.9614835948644792,0.8953488372093024,0.8918918918918919,0.8988326848249028
9,7,0.128889,0.941325164055176,0.9643366619115548,0.9045801526717556,0.8876404494382022,0.9221789883268484
9,8,0.121006,0.9170989112875568,0.9465049928673324,0.8677248677248677,0.7935483870967742,0.9571984435797666
9,9,0.112029,0.9450873723623496,0.9664764621968616,0.9108159392789372,0.8888888888888888,0.933852140077821
9,10,0.105168,0.944764422702129,0.9664764621968616,0.9101338432122372,0.8947368421052632,0.926070038910506
9,11,0.094833,0.9415968366791012,0.963623395149786,0.9057301293900184,0.8626760563380281,0.953307392996109
9,12,0.085798,0.948859679259608,0.9693295292439372,0.916504854368932,0.9147286821705426,0.9182879377431906
9,13,0.082901,0.9548740987694476,0.9728958630527818,0.9263565891472868,0.9227799227799228,0.9299610894941636
9,14,0.072802,0.9311085924554716,0.956490727532097,0.8892921960072595,0.8333333333333334,0.953307392996109
9,15,0.069937,0.9285968933027756,0.9543509272467904,0.8857142857142857,0.8184818481848185,0.9649805447470816
9,16,0.064039,0.9599013003086316,0.9764621968616264,0.934131736526946,0.9590163934426228,0.9105058365758756
9,17,0.057537,0.9619992410690086,0.9771754636233952,0.937984496124031,0.9343629343629344,0.9416342412451362
9,18,0.052573,0.9421866035570856,0.9671897289586304,0.9041666666666668,0.9730941704035876,0.8443579766536965
9,19,0.047279,0.9537559445829128,0.9721825962910128,0.9245647969052224,0.9192307692307692,0.9299610894941636
9,20,0.043708,0.9579935881796507,0.9750356633380884,0.931237721021611,0.9404761904761904,0.9221789883268484
10,1,0.34009,0.9155082362394537,0.948644793152639,0.8625954198473282,0.846441947565543,0.8793774319066148
10,2,0.204144,0.9212053533248136,0.9507845934379456,0.8729281767955801,0.8286713286713286,0.9221789883268484
10,3,0.177959,0.917329229924192,0.9479315263908702,0.8670309653916212,0.815068493150685,0.926070038910506
10,4,0.171689,0.9261853635935812,0.9536376604850214,0.8811700182815356,0.8310344827586207,0.9377431906614786
10,5,0.152145,0.9355523516997848,0.9607703281027103,0.8952380952380953,0.8768656716417911,0.914396887159533
10,6,0.142044,0.935873719303952,0.9614835948644792,0.8953488372093024,0.8918918918918919,0.8988326848249028
10,7,0.128889,0.941325164055176,0.9643366619115548,0.9045801526717556,0.8876404494382022,0.9221789883268484
10,8,0.121006,0.9170989112875568,0.9465049928673324,0.8677248677248677,0.7935483870967742,0.9571984435797666
10,9,0.112029,0.9450873723623496,0.9664764621968616,0.9108159392789372,0.8888888888888888,0.933852140077821
10,10,0.105168,0.944764422702129,0.9664764621968616,0.9101338432122372,0.8947368421052632,0.926070038910506
10,11,0.094833,0.9415968366791012,0.963623395149786,0.9057301293900184,0.8626760563380281,0.953307392996109
10,12,0.085798,0.948859679259608,0.9693295292439372,0.916504854368932,0.9147286821705426,0.9182879377431906
10,13,0.082901,0.9548740987694476,0.9728958630527818,0.9263565891472868,0.9227799227799228,0.9299610894941636
10,14,0.072802,0.9311085924554716,0.956490727532097,0.8892921960072595,0.8333333333333334,0.953307392996109
10,15,0.069937,0.9285968933027756,0.9543509272467904,0.8857142857142857,0.8184818481848185,0.9649805447470816
10,16,0.064039,0.9599013003086316,0.9764621968616264,0.934131736526946,0.9590163934426228,0.9105058365758756
10,17,0.057537,0.9619992410690086,0.9771754636233952,0.937984496124031,0.9343629343629344,0.9416342412451362
10,18,0.052573,0.9421866035570856,0.9671897289586304,0.9041666666666668,0.9730941704035876,0.8443579766536965
10,19,0.047279,0.9537559445829128,0.9721825962910128,0.9245647969052224,0.9192307692307692,0.9299610894941636
10,20,0.043708,0.9579935881796507,0.9750356633380884,0.931237721021611,0.9404761904761904,0.9221789883268484
10,21,0.037527,0.962564868927084,0.977888730385164,0.9386138613861386,0.9556451612903226,0.9221789883268484
10,22,0.035018,0.968842846641708,0.9814550641940084,0.9490196078431372,0.9565217391304348,0.9416342412451362
10,23,0.033683,0.9626800758042175,0.977888730385164,0.9388560157790928,0.952,0.926070038910506
10,24,0.028047,0.9640494384327402,0.978601997146933,0.9411764705882352,0.9486166007905138,0.933852140077821
10,25,0.025472,0.9600260237790984,0.9764621968616264,0.9343936381709742,0.9552845528455284,0.914396887159533
10,26,0.024617,0.9618846957674204,0.9771754636233952,0.9377431906614786,0.9377431906614786,0.9377431906614786
10,27,0.020692,0.9602723387593284,0.9764621968616264,0.9349112426035504,0.948,0.9221789883268484
10,28,0.018463,0.9590054248925858,0.9757489300998572,0.932806324110672,0.9477911646586346,0.9182879377431906
10,29,0.01644,0.961769197207679,0.9771754636233952,0.9375,0.9411764705882352,0.933852140077821
10,30,0.013925,0.9601496991804443,0.9764621968616264,0.9346534653465348,0.9516129032258064,0.9182879377431906
11,1,0.288828,0.9324125343904112,0.9593437945791726,0.8897485493230174,0.8846153846153846,0.8949416342412452
11,2,0.18536,0.9253543681169036,0.9536376604850214,0.8794063079777366,0.8404255319148937,0.9221789883268484
11,3,0.162587,0.932334105554668,0.9586305278174037,0.8901515151515151,0.8671586715867159,0.914396887159533
11,4,0.153236,0.9380626306220584,0.9629101283880172,0.8988326848249028,0.8988326848249028,0.8988326848249028
11,5,0.138489,0.944536751325263,0.9671897289586304,0.9090909090909092,0.923694779116466,0.8949416342412452
11,6,0.120826,0.9485173105619298,0.9686162624821684,0.9163498098859316,0.895910780669145,0.9377431906614786
11,7,0.103924,0.9480600835241816,0.9686162624821684,0.9153846153846154,0.9049429657794676,0.926070038910506
11,8,0.093841,0.948175547631428,0.9679029957203994,0.9162011173184358,0.8785714285714286,0.9571984435797666
11,9,0.083507,0.9544694524730916,0.9736091298145506,0.924949290060852,0.9661016949152542,0.8871595330739299
11,10,0.071026,0.9543235216165074,0.9736091298145506,0.924643584521385,0.97008547008547,0.8832684824902723
12,1,0.288828,0.9324125343904112,0.9593437945791726,0.8897485493230174,0.8846153846153846,0.8949416342412452
12,2,0.18536,0.9253543681169036,0.9536376604850214,0.8794063079777366,0.8404255319148937,0.9221789883268484
12,3,0.162587,0.932334105554668,0.9586305278174037,0.8901515151515151,0.8671586715867159,0.914396887159533
12,4,0.153236,0.9380626306220584,0.9629101283880172,0.8988326848249028,0.8988326848249028,0.8988326848249028
12,5,0.138489,0.944536751325263,0.9671897289586304,0.9090909090909092,0.923694779116466,0.8949416342412452
12,6,0.120826,0.9485173105619298,0.9686162624821684,0.9163498098859316,0.895910780669145,0.9377431906614786
12,7,0.103924,0.9480600835241816,0.9686162624821684,0.9153846153846154,0.9049429657794676,0.926070038910506
12,8,0.093841,0.948175547631428,0.9679029957203994,0.9162011173184358,0.8785714285714286,0.9571984435797666
12,9,0.083507,0.9544694524730916,0.9736091298145506,0.924949290060852,0.9661016949152542,0.8871595330739299
12,10,0.071026,0.9543235216165074,0.9736091298145506,0.924643584521385,0.97008547008547,0.8832684824902723
12,11,0.064213,0.9435689296431105,0.9650499286733238,0.9087523277467412,0.8714285714285714,0.9494163424124512
12,12,0.055837,0.9536080140161688,0.9728958630527818,0.923694779116466,0.9543568464730292,0.8949416342412452
12,13,0.052587,0.9547575875713754,0.9736091298145506,0.9255533199195172,0.9583333333333334,0.8949416342412452
12,14,0.039156,0.9573769495029338,0.9743223965763196,0.9305019305019304,0.9233716475095786,0.9377431906614786
12,15,0.036128,0.9552755027686274,0.9728958630527818,0.9272030651340996,0.9132075471698112,0.9416342412451362
12,16,0.030468,0.9533133533133532,0.9728958630527818,0.9230769230769232,0.9620253164556962,0.8871595330739299
12,17,0.024208,0.9588785369220152,0.9757489300998572,0.9325396825396826,0.951417004048583,0.914396887159533
12,18,0.022709,0.9335411766850809,0.9629101283880172,0.8893617021276595,0.9812206572769951,0.8132295719844358
12,19,0.022778,0.955862545446501,0.9736091298145506,0.9278752436647172,0.9296875,0.926070038910506
12,20,0.01693,0.9526106276374736,0.9721825962910128,0.9221556886227544,0.9467213114754098,0.8988326848249028
13,1,0.288828,0.9324125343904112,0.9593437945791726,0.8897485493230174,0.8846153846153846,0.8949416342412452
13,2,0.18536,0.9253543681169036,0.9536376604850214,0.8794063079777366,0.8404255319148937,0.9221789883268484
13,3,0.162587,0.932334105554668,0.9586305278174037,0.8901515151515151,0.8671586715867159,0.914396887159533
13,4,0.153236,0.9380626306220584,0.9629101283880172,0.8988326848249028,0.8988326848249028,0.8988326848249028
13,5,0.138489,0.944536751325263,0.9671897289586304,0.9090909090909092,0.923694779116466,0.8949416342412452
13,6,0.120826,0.9485173105619298,0.9686162624821684,0.9163498098859316,0.895910780669145,0.9377431906614786
13,7,0.103924,0.9480600835241816,0.9686162624821684,0.9153846153846154,0.9049429657794676,0.926070038910506
13,8,0.093841,0.948175547631428,0.9679029957203994,0.9162011173184358,0.8785714285714286,0.9571984435797666
13,9,0.083507,0.9544694524730916,0.9736091298145506,0.924949290060852,0.9661016949152542,0.8871595330739299
13,10,0.071026,0.9543235216165074,0.9736091298145506,0.924643584521385,0.97008547008547,0.8832684824902723
13,11,0.064213,0.9435689296431105,0.9650499286733238,0.9087523277467412,0.8714285714285714,0.9494163424124512
13,12,0.055837,0.9536080140161688,0.9728958630527818,0.923694779116466,0.9543568464730292,0.8949416342412452
13,13,0.052587,0.9547575875713754,0.9736091298145506,0.9255533199195172,0.9583333333333334,0.8949416342412452
13,14,0.039156,0.9573769495029338,0.9743223965763196,0.9305019305019304,0.9233716475095786,0.9377431906614786
13,15,0.036128,0.9552755027686274,0.9728958630527818,0.9272030651340996,0.9132075471698112,0.9416342412451362
13,16,0.030468,0.9533133533133532,0.9728958630527818,0.9230769230769232,0.9620253164556962,0.8871595330739299
13,17,0.024208,0.9588785369220152,0.9757489300998572,0.9325396825396826,0.951417004048583,0.914396887159533
13,18,0.022709,0.9335411766850809,0.9629101283880172,0.8893617021276595,0.9812206572769951,0.8132295719844358
13,19,0.022778,0.955862545446501,0.9736091298145506,0.9278752436647172,0.9296875,0.926070038910506
13,20,0.01693,0.9526106276374736,0.9721825962910128,0.9221556886227544,0.9467213114754098,0.8988326848249028
13,21,0.010969,0.9508561613824772,0.971469329529244,0.9190283400809716,0.9578059071729956,0.8832684824902723
13,22,0.010524,0.9648713542301168,0.9793152639087018,0.9423459244532804,0.9634146341463414,0.9221789883268484
13,23,0.013353,0.9576033585535894,0.9750356633380884,0.9304174950298212,0.951219512195122,0.9105058365758756
13,24,0.00845,0.9574710760849124,0.9750356633380884,0.9301397205588824,0.9549180327868853,0.906614785992218
13,25,0.006622,0.9523120517644228,0.9721825962910128,0.921529175050302,0.9541666666666668,0.8910505836575876
13,26,0.009086,0.9479126976515526,0.9693295292439372,0.9145129224652088,0.934959349593496,0.8949416342412452
13,27,0.005781,0.9576033585535894,0.9750356633380884,0.9304174950298212,0.951219512195122,0.9105058365758756
13,28,0.008443,0.9546141361645908,0.9736091298145506,0.9252525252525252,0.96218487394958,0.8910505836575876
13,29,0.006963,0.9602723387593284,0.9764621968616264,0.9349112426035504,0.948,0.9221789883268484
13,30,0.003616,0.9574710760849124,0.9750356633380884,0.9301397205588824,0.9549180327868853,0.906614785992218
14,1,0.260959,0.928741434004592,0.9586305278174037,0.8825910931174089,0.919831223628692,0.8482490272373541
14,2,0.184031,0.9421253057307092,0.9657631954350928,0.9051383399209486,0.9196787148594378,0.8910505836575876
14,3,0.151934,0.9371083505866116,0.9629101283880172,0.8968253968253969,0.9149797570850202,0.8793774319066148
14,4,0.136899,0.9384333715042376,0.9629101283880172,0.8996138996138996,0.89272030651341,0.906614785992218
14,5,0.125615,0.9403677529119224,0.9629101283880172,0.9037037037037036,0.8621908127208481,0.9494163424124512
15,1,0.260959,0.928741434004592,0.9586305278174037,0.8825910931174089,0.919831223628692,0.8482490272373541
15,2,0.184031,0.9421253057307092,0.9657631954350928,0.9051383399209486,0.9196787148594378,0.8910505836575876
15,3,0.151934,0.9371083505866116,0.9629101283880172,0.8968253968253969,0.9149797570850202,0.8793774319066148
15,4,0.136899,0.9384333715042376,0.9629101283880172,0.8996138996138996,0.89272030651341,0.906614785992218
15,5,0.125615,0.9403677529119224,0.9629101283880172,0.9037037037037036,0.8621908127208481,0.9494163424124512
15,6,0.103089,0.947728306501525,0.9679029957203994,0.9152542372881356,0.8868613138686131,0.9455252918287936
15,7,0.083569,0.9363175944221116,0.9600570613409416,0.8974358974358975,0.8477508650519031,0.953307392996109
15,8,0.075259,0.9499736631947394,0.970042796005706,0.9182879377431906,0.9182879377431906,0.9182879377431906
15,9,0.065585,0.9346457257601836,0.9629101283880172,0.8916666666666667,0.9596412556053812,0.8326848249027238
15,10,0.051867,0.9239469123373192,0.9579172610556348,0.8731182795698925,0.9759615384615384,0.7898832684824902
16,1,0.260959,0.928741434004592,0.9586305278174037,0.8825910931174089,0.919831223628692,0.8482490272373541
16,2,0.184031,0.9421253057307092,0.9657631954350928,0.9051383399209486,0.9196787148594378,0.8910505836575876
16,3,0.151934,0.9371083505866116,0.9629101283880172,0.8968253968253969,0.9149797570850202,0.8793774319066148
16,4,0.136899,0.9384333715042376,0.9629101283880172,0.8996138996138996,0.89272030651341,0.906614785992218
16,5,0.125615,0.9403677529119224,0.9629101283880172,0.9037037037037036,0.8621908127208481,0.9494163424124512
16,6,0.103089,0.947728306501525,0.9679029957203994,0.9152542372881356,0.8868613138686131,0.9455252918287936
16,7,0.083569,0.9363175944221116,0.9600570613409416,0.8974358974358975,0.8477508650519031,0.953307392996109
16,8,0.075259,0.9499736631947394,0.970042796005706,0.9182879377431906,0.9182879377431906,0.9182879377431906
16,9,0.065585,0.9346457257601836,0.9629101283880172,0.8916666666666667,0.9596412556053812,0.8326848249027238
16,10,0.051867,0.9239469123373192,0.9579172610556348,0.8731182795698925,0.9759615384615384,0.7898832684824902
16,11,0.044888,0.9537559445829128,0.9721825962910128,0.9245647969052224,0.9192307692307692,0.9299610894941636
16,12,0.036391,0.958621527777778,0.9757489300998572,0.932,0.9588477366255144,0.906614785992218
16,13,0.035136,0.9511663305433355,0.971469329529244,0.9196787148594378,0.950207468879668,0.8910505836575876
16,14,0.024601,0.951471265243111,0.971469329529244,0.9203187250996016,0.9428571428571428,0.8988326848249028
16,15,0.018884,0.9453199549663156,0.9679029957203994,0.9101796407185628,0.9344262295081968,0.8871595330739299
16,16,0.01772,0.9482340281880328,0.970042796005706,0.9146341463414634,0.9574468085106383,0.8754863813229572
16,17,0.016559,0.9497075562904926,0.9707560627674752,0.9171717171717172,0.953781512605042,0.8832684824902723
16,18,0.017447,0.9502196089292244,0.971469329529244,0.9176954732510288,0.9737991266375546,0.867704280155642
16,19,0.029038,0.950335362877062,0.9707560627674752,0.9184890656063618,0.9390243902439024,0.8988326848249028
16,20,0.015965,0.9537534722222224,0.9728958630527818,0.924,0.9506172839506172,0.8988326848249028
17,1,0.260959,0.928741434004592,0.9586305278174037,0.8825910931174089,0.919831223628692,0.8482490272373541
17,2,0.184031,0.9421253057307092,0.9657631954350928,0.9051383399209486,0.9196787148594378,0.8910505836575876
17,3,0.151934,0.9371083505866116,0.9629101283880172,0.8968253968253969,0.9149797570850202,0.8793774319066148
17,4,0.136899,0.9384333715042376,0.9629101283880172,0.8996138996138996,0.89272030651341,0.906614785992218
17,5,0.125615,0.9403677529119224,0.9629101283880172,0.9037037037037036,0.8621908127208481,0.9494163424124512
17,6,0.103089,0.947728306501525,0.9679029957203994,0.9152542372881356,0.8868613138686131,0.9455252918287936
17,7,0.083569,0.9363175944221116,0.9600570613409416,0.8974358974358975,0.8477508650519031,0.953307392996109
17,8,0.075259,0.9499736631947394,0.970042796005706,0.9182879377431906,0.9182879377431906,0.9182879377431906
17,9,0.065585,0.9346457257601836,0.9629101283880172,0.8916666666666667,0.9596412556053812,0.8326848249027238
17,10,0.051867,0.9239469123373192,0.9579172610556348,0.8731182795698925,0.9759615384615384,0.7898832684824902
17,11,0.044888,0.9537559445829128,0.9721825962910128,0.9245647969052224,0.9192307692307692,0.9299610894941636
17,12,0.036391,0.958621527777778,0.9757489300998572,0.932,0.9588477366255144,0.906614785992218
17,13,0.035136,0.9511663305433355,0.971469329529244,0.9196787148594378,0.950207468879668,0.8910505836575876
17,14,0.024601,0.951471265243111,0.971469329529244,0.9203187250996016,0.9428571428571428,0.8988326848249028
17,15,0.018884,0.9453199549663156,0.9679029957203994,0.9101796407185628,0.9344262295081968,0.8871595330739299
17,16,0.01772,0.9482340281880328,0.970042796005706,0.9146341463414634,0.9574468085106383,0.8754863813229572
17,17,0.016559,0.9497075562904926,0.9707560627674752,0.9171717171717172,0.953781512605042,0.8832684824902723
17,18,0.017447,0.9502196089292244,0.971469329529244,0.9176954732510288,0.9737991266375546,0.867704280155642
17,19,0.029038,0.950335362877062,0.9707560627674752,0.9184890656063618,0.9390243902439024,0.8988326848249028
17,20,0.015965,0.9537534722222224,0.9728958630527818,0.924,0.9506172839506172,0.8988326848249028
17,21,0.005518,0.9534613126851904,0.9728958630527818,0.9233870967741936,0.9581589958158996,0.8910505836575876
17,22,0.004407,0.951471265243111,0.971469329529244,0.9203187250996016,0.9428571428571428,0.8988326848249028
17,23,0.005987,0.9534613126851904,0.9728958630527818,0.9233870967741936,0.9581589958158996,0.8910505836575876
17,24,0.013701,0.9534613126851904,0.9728958630527818,0.9233870967741936,0.9581589958158996,0.8910505836575876
17,25,0.019962,0.95706742610164,0.9750356633380884,0.9292929292929292,0.9663865546218487,0.8949416342412452
17,26,0.009254,0.9467454628169624,0.9693295292439372,0.9120654396728016,0.961206896551724,0.867704280155642
17,27,0.003959,0.9534613126851904,0.9728958630527818,0.9233870967741936,0.9581589958158996,0.8910505836575876
17,28,0.018035,0.9456991782298262,0.9671897289586304,0.9115384615384616,0.9011406844106464,0.9221789883268484
17,29,0.014053,0.9569903468586388,0.9743223965763196,0.9296875,0.9333333333333332,0.926070038910506
17,30,0.003281,0.956593979298032,0.9743223965763196,0.9288537549407114,0.9437751004016064,0.914396887159533
18,1,0.256612,0.930738609624,0.9593437945791726,0.8862275449101796,0.9098360655737704,0.8638132295719845
18,2,0.187392,0.9423029438393372,0.9657631954350928,0.905511811023622,0.9163346613545816,0.8949416342412452
18,3,0.151494,0.9378348888666704,0.963623395149786,0.8977955911823647,0.9256198347107438,0.8715953307392996
18,4,0.133691,0.9447069878460316,0.9671897289586304,0.9094488188976378,0.9203187250996016,0.8988326848249028
18,5,0.121926,0.9215203026855536,0.949358059914408,0.8747795414462081,0.8,0.9649805447470816
19,1,0.256612,0.930738609624,0.9593437945791726,0.8862275449101796,0.9098360655737704,0.8638132295719845
19,2,0.187392,0.9423029438393372,0.9657631954350928,0.905511811023622,0.9163346613545816,0.8949416342412452
19,3,0.151494,0.9378348888666704,0.963623395149786,0.8977955911823647,0.9256198347107438,0.8715953307392996
19,4,0.133691,0.9447069878460316,0.9671897289586304,0.9094488188976378,0.9203187250996016,0.8988326848249028
19,5,0.121926,0.9215203026855536,0.949358059914408,0.8747795414462081,0.8,0.9649805447470816
19,6,0.10423,0.948963517949804,0.9686162624821684,0.9172932330827068,0.8872727272727273,0.9494163424124512
19,7,0.084386,0.9396452924286544,0.9621968616262482,0.9027522935779816,0.8541666666666666,0.9571984435797666
19,8,0.073185,0.9501240039030736,0.970042796005706,0.9186046511627908,0.915057915057915,0.9221789883268484
19,9,0.064651,0.9381757888981004,0.9643366619115548,0.8979591836734694,0.944206008583691,0.8560311284046692
19,10,0.052539,0.922524314765694,0.957203994293866,0.8706896551724138,0.9758454106280192,0.7859922178988327
20,1,0.256612,0.930738609624,0.9593437945791726,0.8862275449101796,0.9098360655737704,0.8638132295719845
20,2,0.187392,0.9423029438393372,0.9657631954350928,0.905511811023622,0.9163346613545816,0.8949416342412452
20,3,0.151494,0.9378348888666704,0.963623395149786,0.8977955911823647,0.9256198347107438,0.8715953307392996
20,4,0.133691,0.9447069878460316,0.9671897289586304,0.9094488188976378,0.9203187250996016,0.8988326848249028
20,5,0.121926,0.9215203026855536,0.949358059914408,0.8747795414462081,0.8,0.9649805447470816
20,6,0.10423,0.948963517949804,0.9686162624821684,0.9172932330827068,0.8872727272727273,0.9494163424124512
20,7,0.084386,0.9396452924286544,0.9621968616262482,0.9027522935779816,0.8541666666666666,0.9571984435797666
20,8,0.073185,0.9501240039030736,0.970042796005706,0.9186046511627908,0.915057915057915,0.9221789883268484
20,9,0.064651,0.9381757888981004,0.9643366619115548,0.8979591836734694,0.944206008583691,0.8560311284046692
20,10,0.052539,0.922524314765694,0.957203994293866,0.8706896551724138,0.9758454106280192,0.7859922178988327
20,11,0.04188,0.953335387288634,0.9721825962910128,0.923679060665362,0.9291338582677166,0.9182879377431906
20,12,0.039434,0.955040851861193,0.9736091298145506,0.9261477045908184,0.9508196721311476,0.9027237354085604
20,13,0.040533,0.9523120517644228,0.9721825962910128,0.921529175050302,0.9541666666666668,0.8910505836575876
20,14,0.019759,0.9538977019809554,0.9728958630527818,0.9243027888446216,0.946938775510204,0.9027237354085604
20,15,0.018983,0.946319312029528,0.9679029957203994,0.912280701754386,0.9140625,0.9105058365758756
20,16,0.014835,0.9431610868313725,0.9679029957203994,0.9056603773584906,0.9818181818181818,0.8404669260700389
20,17,0.020344,0.9369506794216372,0.9643366619115548,0.895397489539749,0.9683257918552036,0.8326848249027238
20,18,0.035013,0.9450626959247648,0.9686162624821684,0.9090909090909092,0.9691629955947136,0.8560311284046692
20,19,0.015629,0.9367401599815184,0.9643366619115548,0.8949579831932774,0.9726027397260274,0.8287937743190662
20,20,0.011261,0.9461771883147448,0.9671897289586304,0.9125475285171104,0.8921933085501859,0.933852140077821
21,1,0.256612,0.930738609624,0.9593437945791726,0.8862275449101796,0.9098360655737704,0.8638132295719845
21,2,0.187392,0.9423029438393372,0.9657631954350928,0.905511811023622,0.9163346613545816,0.8949416342412452
21,3,0.151494,0.9378348888666704,0.963623395149786,0.8977955911823647,0.9256198347107438,0.8715953307392996
21,4,0.133691,0.9447069878460316,0.9671897289586304,0.9094488188976378,0.9203187250996016,0.8988326848249028
21,5,0.121926,0.9215203026855536,0.949358059914408,0.8747795414462081,0.8,0.9649805447470816
21,6,0.10423,0.948963517949804,0.9686162624821684,0.9172932330827068,0.8872727272727273,0.9494163424124512
21,7,0.084386,0.9396452924286544,0.9621968616262482,0.9027522935779816,0.8541666666666666,0.9571984435797666
21,8,0.073185,0.9501240039030736,0.970042796005706,0.9186046511627908,0.915057915057915,0.9221789883268484
